text,label,exp_split
this pathetic junk is barely an hour long,0,train
nevertheless it still seems endless,0,train
it is n t that stealing harvard is a horrible movie if only it were that grand a failure,0,train
it s just that it s so not at all good,0,train
is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it,0,train
it s supposed to be a romantic comedy it suffers from too much norma rae and not enough pretty woman,0,train
the leads are so unmemorable despite several attempts at lengthy dialogue scenes that one eventually resents having to inhale this gutter romancer s secondhand material,0,train
staggers between flaccid satire and what is supposed to be madcap farce,0,train
not that any of us should be complaining when a film clocks in around 90 minutes these days but the plotting here leaves a lot to be desired,0,train
plays like the old disease of the week small screen melodramas,0,train
like life on the island the movie grows boring despite the scenery,0,train
the truth about charlie is that it s a brazenly misguided project,0,train
so exaggerated and broad that it comes off as annoying rather than charming,0,train
an awkward hybrid of genres that just does n t work,0,train
the latest vapid actor s exercise to appropriate the structure of arthur schnitzler s reigen,0,train
snipes is both a snore and utter tripe,0,train
ritchie s film is easier to swallow than wertmuller s polemical allegory but it s self defeatingly decorous,0,train
chalk it up as the worst kind of hubristic folly,0,train
it s the kind of under inspired overblown enterprise that gives hollywood sequels a bad name,0,train
rosenthal halloween ii seems to have forgotten everything he ever knew about generating suspense,0,train
even murphy s expert comic timing and famed charisma ca n t rescue this effort,0,train
a sleek advert for youthful anomie that never quite equals the sum of its pretensions,0,train
some body smacks of exhibitionism more than it does cathartic truth telling,0,train
apparently romantic comedy with a fresh point of view just does n t figure in the present hollywood program,0,train
depressingly thin and exhaustingly contrived,0,train
only masochistic moviegoers need apply,0,train
a movie that s held captive by mediocrity,0,train
what s next,1,train
david spade as citizen kane,0,train
the problem amazingly enough is the screenplay,0,train
it s a frankenstein monster of a film that does n t know what it wants to be,0,train
upper west sidey exercise in narcissism and self congratulation disguised as a tribute,0,train
on its icy face the new film is a subzero version of monsters inc without the latter s imagination visual charm or texture,0,train
i ca n t say this enough this movie is about an adult male dressed in pink jammies,0,train
it s a mindless action flick with a twist far better suited to video viewing than the multiplex,0,train
after a while the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop music history has been allowed to get wet fuzzy and sticky,0,train
the film is grossly contradictory in conveying its social message if indeed there is one,0,train
often lingers just as long on the irrelevant as on the engaging which gradually turns what time is it there,0,train
into how long is this movie,0,train
too bad kramer could n t make a guest appearance to liven things up,0,train
deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewell to innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence,0,train
it s a barely tolerable slog over well trod ground,0,train
epps has neither the charisma nor the natural affability that has made tucker a star,0,train
a dull dumb and derivative horror film,0,train
an awkwardly contrived exercise in magic realism,0,train
demme gets a lot of flavor and spice into his charade remake but he ca n t disguise that he s spiffing up leftovers that are n t so substantial or fresh,0,train
this is a heartfelt story it just is n t a very involving one,0,train
these self styled athletes have banged their brains into the ground so frequently and furiously their capacity to explain themselves has gone the same way as their natural instinct for self preservation,0,train
the fact that the best part of the movie comes from a 60 second homage to one of demme s good films does n t bode well for the rest of it,0,train
richard pryor mined his personal horrors and came up with a treasure chest of material but lawrence gives us mostly fool s gold,0,train
built on the premise that middle class arkansas consists of monster truck loving good ol boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids,0,train
a laughable or rather unlaughable excuse for a film,0,train
like a grinning jack o lantern its apparent glee is derived from a lobotomy having had all its vital essence scooped out and discarded,0,train
a sentimental hybrid that could benefit from the spice of specificity,1,train
familiar and predictable and 4 5ths of it might as well have come from a xerox machine rather than writer director franc,0,train
give shapiro goldman and bolado credit for good intentions but there s nothing here that they could n t have done in half an hour,0,train
it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,0,train
one of the worst films of 2002,0,train
plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood,0,train
mctiernan s remake may be lighter on its feet the sober minded original was as graceful as a tap dancing rhino but it is just as boring and as obvious,0,train
high crimes carries almost no organic intrigue as a government marine legal mystery and that s because the movie serves up all of that stuff nearly subliminally as the old hat province of male intrigue,0,train
this movie is about the worst thing chan has done in the united states,0,train
the explosion essentially ruined or rather overpowered the fiction of the movie for me,0,train
this ludicrous film is predictable at every turn,0,train
an incredibly irritating comedy about thoroughly vacuous people manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy,0,train
the film desperately sinks further and further into comedy futility,0,train
instead of a balanced film that explains the zeitgeist that is the x games we get a cinematic postcard that s superficial and unrealized,0,train
the crassness of this reactionary thriller is matched only by the ridiculousness of its premise,0,train
i wish it would have just gone more over the top instead of trying to have it both ways,0,train
the superior plotline is n t quite enough to drag along the dead water weight of the other,0,train
the film does n t really care about the thousands of americans who die hideously it cares about how ryan meets his future wife and makes his start at the cia,0,train
adrift bentley and hudson stare and sniffle respectively as ledger attempts in vain to prove that movie star intensity can overcome bad hair design,0,train
after an hour and a half of wondering sometimes amusedly sometimes impatiently just what this strenuously unconventional movie is supposed to be you discover that the answer is as conventional as can be,0,train
linklater fans or pretentious types who want to appear avant garde will suck up to this project,0,train
a woefully dull redundant concept that bears more than a whiff of exploitation despite iwai s vaunted empathy,0,train
if you really want to understand what this story is really all about you re far better served by the source material,0,train
it s mildly sentimental unabashedly consumerist studiously inoffensive and completely disposable,0,train
like its title character esther kahn is unusual but unfortunately also irritating,0,train
the star who helped give a spark to chasing amy and changing lanes falls flat as thinking man cia agent jack ryan in this summer s new action film the sum of all fears,0,train
a summary of the plot does n t quite do justice to the awfulness of the movie for that comes through all too painfully in the execution,0,train
every conceivable mistake a director could make in filming opera has been perpetrated here,0,train
snoots will no doubt rally to its cause trotting out threadbare standbys like masterpiece and triumph and all that malarkey but rarely does an established filmmaker so ardently waste viewers time with a gobbler like this,0,train
the film s taste for shock humor will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers,0,train
any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things,1,train
interminably bleak to say nothing of boring,0,train
things really get weird though not particularly scary the movie is all portent and no content,0,train
oh look at that clever angle,1,train
demme finally succeeds in diminishing his stature from oscar winning master to lowly studio hack,0,train
the action scenes have all the suspense of a 20 car pileup while the plot holes are big enough for a train car to drive through if kaos had n t blown them all up,0,train
it almost feels as if the movie is more interested in entertaining itself than in amusing us,0,train
it puts washington as honest working man john q archibald on a pedestal then keeps lifting the pedestal higher,1,train
ultimately the film amounts to being lectured to by tech geeks if you re up for that sort of thing,0,train
far more enjoyable than its predecessor,1,train
gayton s script telegraphs every discovery and layers on the gloss of convenience,1,train
full frontal which opens today nationwide could almost be classified as a movie industry satire but it lacks the generous inclusiveness that is the genre s definitive if disingenuous feature,0,train
a ragbag of cliches,0,train
the three leads produce adequate performances but what s missing from this material is any depth of feeling,0,train
it s possible that something hip and transgressive was being attempted here that stubbornly refused to gel but the result is more puzzling than unsettling,0,train
this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications that have no bearing on the story,0,train
short and sweet but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations,1,train
what more can be expected from a college comedy that s target audience has n t graduated from junior high school,0,train
the plan to make enough into an inspiring tale of survival wrapped in the heart pounding suspense of a stylish psychological thriller has flopped as surely as a soufflé gone wrong,0,train
instead of letting the laughs come as they may lawrence unleashes his trademark misogyny er comedy like a human volcano or an overflowing septic tank take your pick,0,train
just send it to cranky,0,train
we do n t get paid enough to sit through crap like this,0,train
an even more predictable cliche ridden endeavor than its predecessor,0,train
the whole thing plays like a tired tyco ad,0,train
the film does n t show enough of the creative process or even of what was created for the non fan to figure out what makes wilco a big deal,0,train
no i do n t know why steven seagal is considered a star nor why he keeps being cast in action films when none of them are ever any good or make any money,0,train
even by the intentionally low standards of frat boy humor sorority boys is a bowser,0,train
one well timed explosion in a movie can be a knockout but a hundred of them can be numbing,0,train
halfway through however having sucked dry the undead action flick formula blade ii mutates into a gross out monster movie with effects that are more silly than scary,0,train
weighted down with slow uninvolving storytelling and flat acting,0,train
we ca n t accuse kung pow for misfiring since it is exactly what it wants to be an atrociously mind numbingly indescribably bad movie,0,train
unfortunately we d prefer a simple misfire,0,train
there is n t one moment in the film that surprises or delights,0,train
most of the information has already appeared in one forum or another and no matter how broomfield dresses it up it tends to speculation conspiracy theories or at best circumstantial evidence,0,train
this movie a certain scene in particular brought me uncomfortably close to losing my lunch,0,train
the secrets of time travel will have been discovered indulged in and rejected as boring before i see this piece of crap again,0,train
chelsea walls is a case of too many chefs fussing over too weak a recipe,0,train
every joke is repeated at least four times,0,train
every joke is repeated at least four times,0,train
every joke is repeated at least annoying is n t it,0,train
comes across as a fairly weak retooling,0,train
the lousy lead performances keep the movie from ever reaching the comic heights it obviously desired,0,train
its and pieces of the hot chick are so hilarious and schneider s performance is so fine it s a real shame that so much of the movie again as in the animal is a slapdash mess,0,train
creates the worst kind of mythologizing the kind that sacrifices real heroism and abject suffering for melodrama,0,train
the movie resolutely avoids all the comic possibilities of its situation and becomes one more dumb high school comedy about sex gags and prom dates,0,train
earnest and heartfelt but undernourished and plodding,1,train
a sugar coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks,0,train
romanek keeps adding flourishes artsy fantasy sequences that simply feel wrong,0,train
they cheapen the overall effect,0,train
has all the complexity and realistic human behavior of an episode of general hospital,0,train
an acceptable way to pass a little over an hour with moviegoers ages 8 10 but it s unlikely to inspire anything more than a visit to mcdonald s let alone some savvy street activism,0,train
an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound,0,train
not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans,0,train
the movie is silly beyond comprehension and even if it were n t silly it would still be beyond comprehension,0,train
watchable up until the point where the situations and the dialogue spin hopelessly out of control that is to say when carol kane appears on the screen,0,train
the scriptwriters are no less a menace to society than the film s characters,0,train
the film has a nearly terminal case of the cutes and it s neither as funny nor as charming as it thinks it is,0,train
more a gunfest than a rock concert,0,train
it s a frightful vanity film that no doubt pays off what debt miramax felt they owed to benigni,0,train
a muddy psychological thriller rife with miscalculations,0,train
it makes me say the obvious abandon all hope of a good movie ye who enter here,0,train
it s not original enough,0,train
a listless sci fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect,0,train
a generic bloodbath that often becomes laughably unbearable when it is n t merely offensive,0,train
julie davis is the kathie lee gifford of film directors sadly proving once again ego does n t always go hand in hand with talent,0,train
an unholy mess driven by the pathetic idea that if you shoot something on crummy looking videotape it must be labelled hip innovative and realistic,0,train
the story s pathetic and the gags are puerile,0,train
curiously super troopers suffers because it does n t have enough vices to merit its 103 minute length,0,train
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy,0,train
i still want my money back,0,train
it plods along methodically somehow under the assumption that its dead wife communicating from beyond the grave framework is even remotely new or interesting,0,train
all too familiar basically the sort of cautionary tale that was old when angels with dirty faces appeared in 1938,0,train
although purportedly a study in modern alienation it s really little more than a particularly slanted gay s m fantasy enervating and deadeningly drawn out,0,train
after the first 10 minutes which is worth seeing the movie sinks into an abyss of clichés depression and bad alternative music,0,train
no one can doubt the filmmakers motives but the guys still feels counterproductive,0,train
a very slow uneventful ride around a pretty tattered old carousel,0,train
with little visible talent and no energy colin hanks is in bad need of major acting lessons and maybe a little coffee,0,train
seemingly disgusted with the lazy material and the finished product s unshapely look director fisher stevens inexplicably dips key moments from the film in waking life water colors,0,train
formula 51 promises a new kind of high but delivers the same old bad trip,0,train
everything that was right about blade is wrong in its sequel,0,train
the film was produced by jerry bruckheimer and directed by joel schumacher and reflects the worst of their shallow styles wildly overproduced inadequately motivated every step of the way and demographically targeted to please every one and no one,0,train
disney again ransacks its archives for a quick buck sequel,0,train
coarse cliched and clunky this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock,0,train
anyone who suffers through this film deserves at the very least a big box of consolation candy,0,train
they presume their audience wo n t sit still for a sociology lesson however entertainingly presented so they trot out the conventional science fiction elements of bug eyed monsters and futuristic women in skimpy clothes,0,train
collapses after 30 minutes into a slap happy series of adolescent violence,0,train
the following things are not at all entertaining the bad sound the lack of climax and worst of all watching seinfeld who is also one of the film s producers do everything he can to look like a good guy,0,train
attal s hang ups surrounding infidelity are so old fashioned and dare i say outdated it s a wonder that he could n t have brought something fresher to the proceedings simply by accident,0,train
obvious obnoxious and didactic burlesque,0,train
the most surprising thing about this film is that they are actually releasing it into theaters,0,train
michele is a such a brainless flibbertigibbet that it s hard to take her spiritual quest at all seriously,0,train
enigma lacks it,0,train
potty mouthed enough for pg 13 yet not as hilariously raunchy as south park this strangely schizo cartoon seems suited neither to kids or adults,0,train
a distinctly minor effort that will be seen to better advantage on cable especially considering its barely feature length running time of one hour,0,train
most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement,0,train
in the end tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived too much to do too little time to do it in,0,train
rather less than the sum of its underventilated père fils confrontations,0,train
mckay shows crushingly little curiosity about or is ill equipped to examine the interior lives of the characters in his film much less incorporate them into his narrative,0,train
plays like a series of vignettes clips of a film that are still looking for a common through line,0,train
amid the shock and curiosity factors the film is just a corny examination of a young actress trying to find her way,0,train
yes spirited away is a triumph of imagination but it s also a failure of storytelling,0,train
a characteristically engorged and sloppy coming of age movie,0,train
whenever you think you ve seen the end of the movie we cut to a new scene which also appears to be the end,0,train
you begin to long for the end credits as the desert does for rain,0,train
the screenplay co written by director imogen kimmel lacks the wit necessary to fully exploit the comic elements of the premise making the proceedings more bizarre than actually amusing,0,train
the milieu is wholly unconvincing and the histrionics reach a truly annoying pitch,0,train
unfunny comedy with a lot of static set ups not much camera movement and most of the scenes take place indoors in formal settings with motionless characters,0,train
each story is built on a potentially interesting idea but the first two are ruined by amateurish writing and acting while the third feels limited by its short running time,0,train
the laughs are as rare as snake foo yung,0,train
lazily and glumly settles into a most traditional reserved kind of filmmaking,0,train
knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up,0,train
but they lack their idol s energy and passion for detail,0,train
mattei so completely loses himself to the film s circular structure to ever offer any insightful discourse on well love in the time of money,0,train
holland lets things peter out midway but it s notably better acted and far less crass than some other recent efforts in the burgeoning genre of films about black urban professionals,1,train
for every articulate player such as skateboarder tony hawk or bmx rider mat hoffman are about a half dozen young turks angling to see how many times they can work the words radical or suck into a sentence,0,train
there s not a fresh idea at the core of this tale,0,train
an impenetrable and insufferable ball of pseudo philosophic twaddle,0,train
it s unfortunate that wallace who wrote gibson s braveheart as well as the recent pearl harbor has such an irrepressible passion for sappy situations and dialogue,0,train
i liked the movie but i know i would have liked it more if it had just gone that one step further,1,train
i m left slightly disappointed that it did n t,0,train
dreary tale of middle class angst,0,train
for a movie about the power of poetry and passion there is precious little of either,0,train
jackson and bledel seem to have been picked not for their acting chops but for their looks and appeal to the pre teen crowd,0,train
like schindler s list the grey zone attempts to be grandiloquent but ends up merely pretentious in a grisly sort of way,0,train
an unremittingly ugly movie to look at listen to and think about it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film,0,train
it s kind of sad that so many people put so much time and energy into this turkey,0,train
friday after next is a lot more bluster than bite,0,train
there are cheesy backdrops ridiculous action sequences and many tired jokes about men in heels,0,train
ice cube is n t quite out of ripe screwball ideas but friday after next spreads them pretty thin,0,train
the characters cast in impossibly contrived situations are totally estranged from reality,0,train
just dreadful,0,train
i do n t blame eddie murphy but should n t owen wilson know a movie must have a story and a script,0,train
sweet home alabama certainly wo n t be remembered as one of witherspoon s better films,0,train
hard as this may be to believe here on earth a surprisingly similar teen drama was a better film,0,train
this is just lazy writing,0,train
even kids deserve better,0,train
the pretensions and disposable story sink the movie,0,train
and diesel is n t the actor to save it,0,train
frank capra played this story straight,1,train
but the 2002 film does n t really believe in it and breaks the mood with absurdly inappropriate comedy scenes,0,train
the problem is that for the most part the film is deadly dull,0,train
handled correctly wilde s play is a masterpiece of elegant wit and artifice,1,train
here alas it collapses like an overcooked soufflé,0,train
sorority boys was funnier and that movie was pretty bad,0,train
a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as morose as teen pregnancy rape and suspected murder,0,train
paul bettany is good at being the ultra violent gangster wannabe but the movie is certainly not number 1,0,train
often likable but just as often it s meandering low on energy and too eager to be quirky at moments when a little old fashioned storytelling would come in handy,1,train
certain to be distasteful to children and adults alike eight crazy nights is a total misfire,0,train
elaborate special effects take centre screen so that the human story is pushed to one side,1,train
showtime is n t particularly assaultive but it can still make you feel that you never want to see another car chase explosion or gunfight again,0,train
all the characters are clinically depressed and have abandoned their slim hopes and dreams,0,train
this tuxedo should have been sent back to the tailor for some major alterations,0,train
but first you have to give the audience a reason to want to put for that effort,0,train
been there done that a thousand times already and better,0,train
what s most offensive is n t the waste of a good cast but the film s denial of sincere grief and mourning in favor of bogus spiritualism,0,train
sunk by way too much indulgence of scene chewing teeth gnashing actorliness,0,train
fans of plympton s shorts may marginally enjoy the film but it is doubtful this listless feature will win him any new viewers,0,train
none of this sounds promising and indeed the first half of sorority boys is as appalling as any comedy to ever spill from a projector s lens,0,train
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics,0,train
punch drunk love is so convinced of its own brilliance that if it were a person you d want to smash its face in,0,train
at once overly old fashioned in its sudsy plotting and heavy handed in its effort to modernize it with encomia to diversity and tolerance,0,train
the trashy teen sleaze equivalent of showgirls,0,train
while the production details are lavish film has little insight into the historical period and its artists particularly in how sand developed a notorious reputation,0,train
a crass and insulting homage to great films like some like it hot and the john wayne classics,0,train
with all the sympathy empathy and pity fogging up the screen his secret life enters the land of unintentional melodrama and tiresome love triangles,0,train
the problematic characters and overly convenient plot twists foul up shum s good intentions,0,train
what blade runner would ve looked like as a low budget series on a uhf channel,0,train
has all the values of a straight to video movie but because it has a bigger name cast it gets a full theatrical release,0,train
with its lackadaisical plotting and mindless action all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s,0,train
it never quite makes it to the boiling point but manages to sustain a good simmer for most of its running time,1,train
loud silly stupid and pointless,0,train
you ll find yourself wishing that you and they were in another movie,0,train
a yawn provoking little farm melodrama,0,train
did no one on the set have a sense of humor or did they not have the nerve to speak up,0,train
seriously rent the disney version,0,train
as david letterman and the onion have proven the worst of tragedies can be fertile sources of humor but lawrence has only a fleeting grasp of how to develop them,0,train
like its parade of predecessors this halloween is a gory slash fest,1,train
abandon will leave you wanting to abandon the theater,0,train
problem is we have no idea what in creation is going on,0,train
a live action cartoon a fast moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind,1,train
a loquacious and dreary piece of business,0,train
what the audience feels is exhaustion from watching a movie that is dark dark green to be exact sour bloody and mean,0,train
director hoffman his writer and kline s agent should serve detention,0,train
meticulously mounted exasperatingly well behaved film which ticks off kahlo s lifetime milestones with the dutiful precision of a tax accountant,1,train
time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation,0,train
i m not sure which will take longer to heal the welt on johnny knoxville s stomach from a riot control projectile or my own tortured psyche,0,train
i m not sure which is worse the poor acting by the ensemble cast the flat dialogue by vincent r nebrida or the gutless direction by laurice guillen,0,train
the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow,0,train
as with so many merchandised to the max movies of this type more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script which has a handful of smart jokes and not much else,0,train
the irwins scenes are fascinating the movie as a whole is cheap junk and an insult to their death defying efforts,0,train
if routine action and jokes like this are your cup of tea then pay your 8 and get ready for the big shear,0,train
this is one baaaaaaaaad movie,0,train
a man leaving the screening said the film was better than saving private ryan,1,train
but windtalkers does n t beat that one either,0,train
may puzzle his most ardent fans,0,train
starts as a tart little lemon drop of a movie and ends up as a bitter pill,0,train
we never feel anything for these characters and as a result the film is basically just a curiosity,0,train
feels like the work of an artist who is simply tired of fighting the same fights of putting the weight of the world on his shoulders of playing with narrative form,0,train
while you have to admit it s semi amusing to watch robert deniro belt out when you re a jet you re a jet all the way it s equally distasteful to watch him sing the lyrics to tonight,0,train
the whole mess boils down to a transparently hypocritical work that feels as though it s trying to set the women s liberation movement back 20 years,0,train
the cast portrays their cartoon counterparts well but quite frankly scoob and shag do n t eat enough during the film,0,train
more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now,0,train
tv skit com material fervently deposited on the big screen,0,train
johnnie to and wai ka fai are sure to find an enthusiastic audience among american action adventure buffs but the film s interests may be too narrow to attract crossover viewers,0,train
if there was ever a movie where the upbeat ending feels like a copout this is the one,0,train
it s as sorry a mess as its director s diabolical debut mad cows,0,train
any attempts at nuance given by the capable cast is drowned out by director jon purdy s sledgehammer sap,0,train
its audacious ambitions sabotaged by pomposity steven soderbergh s space opera emerges as a numbingly dull experience,0,train
despite some strong performances never rises above the level of a telanovela,0,train
unspeakable of course barely begins to describe the plot and its complications,0,train
vulgar is too optimistic a title,0,train
the characters never change,0,train
if the last man were the last movie left on earth there would be a toss up between presiding over the end of cinema as we know it and another night of delightful hand shadows,0,train
welles groupie scholar peter bogdanovich took a long time to do it but he s finally provided his own broadside at publishing giant william randolph hearst,1,train
makes the same mistake as the music industry it criticizes becoming so slick and watered down it almost loses what made you love it in the first place,0,train
even as i valiantly struggled to remain interested or at least conscious i could feel my eyelids getting very heavy,0,train
a bad movie that happened to good actors,0,train
boasts eye catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome,0,train
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite,1,train
oversexed at times overwrought comedy drama that offers little insight into the experience of being forty female and single,0,train
that such a horrible movie could have sprung from such a great one is one of the year s worst cinematic tragedies,0,train
it all starts to smack of a hallmark hall of fame with a few four letter words thrown in that are generally not heard on television,0,train
rarely has a film s title served such dire warning,0,train
if you saw benigni s pinocchio at a public park you d grab your kids and run and then probably call the police,0,train
mr wollter and ms seldhal give strong and convincing performances but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion grief and fear,0,train
shafer s feature does n t offer much in terms of plot or acting,0,train
in his role of observer of the scene lawrence sounds whiny and defensive as if his life altering experiences made him bitter and less mature,0,train
t he ideas of revolution 9 are more compelling than the execution,0,train
the film did n t convince me that calvin jr s barbershop represents some sort of beacon of hope in the middle of chicago s south side,0,train
what happens when something goes bump in the night and nobody cares,0,train
despite some comic sparks welcome to collinwood never catches fire,0,train
director george hickenlooper has had some success with documentaries but here his sense of story and his juvenile camera movements smack of a film school undergrad and his maudlin ending might not have gotten him into film school in the first place,0,train
shows moments of promise but ultimately succumbs to cliches and pat storytelling,0,train
even accepting this in the right frame of mind can only provide it with so much leniency,0,train
some body is a shaky uncertain film that nevertheless touches a few raw nerves,1,train
all the small moments and flashbacks do n t add up to much more than trite observations on the human condition,0,train
a stale retread of the 53 original,0,train
one thing s for sure if george romero had directed this movie it would n t have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head,0,train
for dance completists only,0,train
spreads itself too thin leaving these actors as well as the members of the commune short of profound characterizations,0,train
it would n t matter so much that this arrogant richard pryor wannabe s routine is offensive puerile and unimaginatively foul mouthed if it was at least funny,0,train
the locale remains far more interesting than the story at hand,0,train
i liked the original short story but this movie even at an hour and twenty some minutes it s too long and it goes nowhere,0,train
this little film is so slovenly done so primitive in technique that it ca n t really be called animation,0,train
makes 98 minutes feel like three hours,0,train
hawke s film a boring pretentious waste of nearly two hours does n t tell you anything except that the chelsea hotel today is populated by whiny pathetic starving and untalented artistes,0,train
aspires to the cracked lunacy of the adventures of buckaroo banzai but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane,0,train
real life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders,0,train
the title alone should scare any sane person away,0,train
low comedy does n t come much lower,0,train
appropriately cynical social commentary aside 9 never quite ignites,0,train
it s crap on a leash far too polite to scale the lunatic heights of joe dante s similarly styled gremlins,0,train
one of the most depressing movie going experiences i can think of is to sit through about 90 minutes of a so called comedy and not laugh once,0,train
this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream,0,train
a loud brash and mainly unfunny high school comedy,0,train
an exceptionally dreary and overwrought bit of work every bit as imperious as katzenberg s the prince of egypt from 1998,0,train
the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue just because it seems obligatory,0,train
the movie s vision of a white american zealously spreading a puritanical brand of christianity to south seas islanders is one only a true believer could relish,0,train
maid in manhattan proves that it s easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies,0,train
a fairly harmless but ultimately lifeless feature length afterschool special,0,train
the whole thing succeeded only in making me groggy,0,train
like most of jaglom s films some of it is honestly affecting but more of it seems contrived and secondhand,0,train
one long numbing action sequence made up mostly of routine stuff yuen has given us before,0,train
forgettable if good hearted movie,0,train
the film s most improbable feat,0,train
about as exciting to watch as two last place basketball teams playing one another on the final day of the season,0,train
the chateau is less concerned with cultural and political issues than doting on its eccentric characters,0,train
cruel and inhuman cinematic punishment simultaneously degrades its characters its stars and its audience,0,train
it s not too fast and not too slow,1,train
it s not too much of anything,0,train
the great pity is that those responsible did n t cut their losses and ours and retitle it the adventures of direct to video nash and send it to its proper home,0,train
an empty shell of an epic rather than the real deal,0,train
instead of using george and lucy s most obvious differences to ignite sparks lawrence desperately looks elsewhere seizing on george s haplessness and lucy s personality tics,0,train
becomes a bit of a mishmash a tearjerker that does n t and a thriller that wo n t,0,train
family togetherness takes a back seat to inter family rivalry and workplace ambition whole subplots have no explanation or even plot relevance,0,train
grant is n t cary and bullock is n t katherine,0,train
like a fish that s lived too long austin powers in goldmember has some unnecessary parts and is kinda wrong in places,0,train
two tedious acts light on great scares and a good surprise ending,1,train
shyamalan should stop trying to please his mom,0,train
the entire movie is in need of a scented bath,0,train
i m sorry to say that this should seal the deal arnold is not nor will he be back,0,train
the story of trouble every day is so sketchy it amounts to little more than preliminary notes for a science fiction horror film and the movie s fragmentary narrative style makes piecing the story together frustrating difficult,0,train
a movie to forget,0,train
for all of its insights into the dream world of teen life and its electronic expression through cyber culture the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1 2 hour running time,0,train
enough is not a bad movie just mediocre,0,train
the performances are so overstated the effect comes off as self parody,0,train
it looks good but it is essentially empty,0,train
the film never finds its tone and several scenes run too long,0,train
the idea is more interesting than the screenplay which lags badly in the middle and lurches between not very funny comedy unconvincing dramatics and some last minute action strongly reminiscent of run lola run,0,train
van wilder has a built in audience but only among those who are drying out from spring break and are still unconcerned about what they ingest,0,train
it s hard to believe that something so short could be so flabby,0,train
do we really need another film that praises female self sacrifice,0,train
the major problem with windtalkers is that the bulk of the movie centers on the wrong character,0,train
the entire point of a shaggy dog story of course is that it goes nowhere and this is classic nowheresville in every sense,0,train
stale and clichéd to a fault,0,train
this film is too busy hitting all of its assigned marks to take on any life of its own,0,train
watching junk like this induces a kind of abstract guilt as if you were paying dues for good books unread fine music never heard,0,train
starts off witty and sophisticated and you want to love it but filmmaker yvan attal quickly writes himself into a corner,0,train
some like it hot on the hardwood proves once again that a man in drag is not in and of himself funny,0,train
witless and utterly pointless,0,train
when science fiction takes advantage of the fact that its intended audience has n t yet had much science it does a disservice to the audience and to the genre,0,train
as a feature length film it wears out its welcome as tryingly as the title character,0,train
a sleep inducing thriller with a single twist that everyone except the characters in it can see coming a mile away,0,train
with a spy kids sequel opening next week why bother with a contemptible imitator starring a snl has been acting like an 8 year old channeling roberto benigni,0,train
it s just rather leaden and dull,0,train
lacks the visual flair and bouncing bravado that characterizes better hip hop clips and is content to recycle images and characters that were already tired 10 years ago,0,train
statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british,0,train
instead of trying to bust some blondes diggs should be probing why a guy with his talent ended up in a movie this bad,0,train
dismally dull sci fi comedy,0,train
there s surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits,0,train
